"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance","prevalence"
"841","studyBEECH children","Cricetibacter","Genus","`Cricetibacter`~study",8.10012407057835e-16,0.118693976243158,6.82437670971973e-15,0.999999999999995,1,7.89447521195903e-07,0.0078125
"842","studyBEED","Cricetibacter","Genus","`Cricetibacter`~study",3.21507940237679e-16,0.156969090779069,2.04822451759114e-15,0.999999999999998,1,7.89447521195903e-07,0.0078125
"843","studySEEM","Cricetibacter","Genus","`Cricetibacter`~study",0.200812856757756,0.134950558228162,1.4880476182858,0.139277028300511,1,7.89447521195903e-07,0.0078125
"844","studyBEECH children","Thiopseudomonas","Genus","`Thiopseudomonas`~study",-1.61697608007625e-15,0.192894769356496,-8.38268495029982e-15,0.999999999999993,1,2.76539020608876e-06,0.0234375
"845","studyBEED","Thiopseudomonas","Genus","`Thiopseudomonas`~study",3.06198038321599e-15,0.255097331139185,1.20031847042152e-14,0.99999999999999,1,2.76539020608876e-06,0.0234375
"846","studySEEM","Thiopseudomonas","Genus","`Thiopseudomonas`~study",0.563882329373071,0.219314051377163,2.57111811045494,0.0113182383781095,0.368351932073513,2.76539020608876e-06,0.0234375
"847","studyBEECH children","Eremococcus","Genus","`Eremococcus`~study",8.41893232771506e-16,0.206628415570819,4.07443105269787e-15,0.999999999999997,1,6.38739981602681e-06,0.015625
"848","studyBEED","Eremococcus","Genus","`Eremococcus`~study",-1.53099019160799e-16,0.273259650976945,-5.6026939437801e-16,1,1,6.38739981602681e-06,0.015625
"849","studySEEM","Eremococcus","Genus","`Eremococcus`~study",0.490843907456129,0.234928687281973,2.08933150367879,0.0387222697471964,0.9387028880493,6.38739981602681e-06,0.015625
"850","studyBEECH children","Prevotellaceae UCG-001","Genus","`Prevotellaceae UCG-001`~study",-2.91644115462553e-15,0.127511443926614,-2.28719953661885e-14,0.999999999999982,1,6.93266784381583e-07,0.015625
"851","studyBEED","Prevotellaceae UCG-001","Genus","`Prevotellaceae UCG-001`~study",2.60268332573359e-15,0.168629917461719,1.54342916423738e-14,0.999999999999988,1,6.93266784381583e-07,0.015625
"852","studySEEM","Prevotellaceae UCG-001","Genus","`Prevotellaceae UCG-001`~study",0.305517514029878,0.14497568522874,2.10737071908188,0.0370997419362259,0.916063304915059,6.93266784381583e-07,0.015625
"853","studyBEECH children","Spirosoma","Genus","`Spirosoma`~study",2.98065703687282e-16,0.0910154621512699,3.27489084428193e-15,0.999999999999997,1,3.07978870185674e-07,0.0078125
"854","studyBEED","Spirosoma","Genus","`Spirosoma`~study",2.60268332573359e-16,0.120365117025433,2.16232359511905e-15,0.999999999999998,1,3.07978870185674e-07,0.0078125
"855","studySEEM","Spirosoma","Genus","`Spirosoma`~study",0.153984857043476,0.103481135382522,1.48804761828584,0.139277028300501,1,3.07978870185674e-07,0.0078125
"856","studyBEECH children","Lachnospiraceae ND3007 group","Genus","`Lachnospiraceae ND3007 group`~study",-0.604756235569389,0.248322803424172,-2.43536327405412,0.0162992826771424,0.502620414618582,1.23661110053107e-05,0.015625
"857","studyBEED","Lachnospiraceae ND3007 group","Genus","`Lachnospiraceae ND3007 group`~study",-0.604756235569387,0.328399181718784,-1.84152783939411,0.0679339766625038,1,1.23661110053107e-05,0.015625
"858","studySEEM","Lachnospiraceae ND3007 group","Genus","`Lachnospiraceae ND3007 group`~study",-0.604756235569373,0.282333628070751,-2.14199151444271,0.0341494140866965,0.873258339550254,1.23661110053107e-05,0.015625
"859","studyBEECH children","Rodentibacter","Genus","`Rodentibacter`~study",-0.285454366266345,0.298844233503066,-0.955194493533423,0.341337811957906,1,1.89415477511835e-05,0.0234375
"860","studyBEED","Rodentibacter","Genus","`Rodentibacter`~study",0.291346751545369,0.395212201177296,0.737190680544471,0.462399006776773,1,1.89415477511835e-05,0.0234375
"861","studySEEM","Rodentibacter","Genus","`Rodentibacter`~study",-0.0350511263226624,0.339774581752044,-0.10315994251813,0.918002683412138,1,1.89415477511835e-05,0.0234375
"862","studyBEECH children","Franconibacter","Genus","`Franconibacter`~study",-0.37980706022251,0.224491653128659,-1.69185381696502,0.0931854012877585,1,2.88349611038555e-05,0.0078125
"863","studyBEED","Franconibacter","Genus","`Franconibacter`~study",-0.379807060222509,0.296883226886816,-1.27931464571188,0.203174987766056,1,2.88349611038555e-05,0.0078125
"864","studySEEM","Franconibacter","Genus","`Franconibacter`~study",-0.379807060222494,0.255238512232603,-1.48804761828564,0.139277028300554,1,2.88349611038555e-05,0.0078125
"865","studyBEECH children","Terrisporobacter","Genus","`Terrisporobacter`~study",-0.317339321957347,0.187568996077105,-1.69185381696502,0.0931854012877588,1,8.21455692505403e-06,0.0078125
"866","studyBEED","Terrisporobacter","Genus","`Terrisporobacter`~study",-0.317339321957345,0.248054161672448,-1.27931464571188,0.203174987766057,1,8.21455692505403e-06,0.0078125
"867","studySEEM","Terrisporobacter","Genus","`Terrisporobacter`~study",-0.317339321957331,0.213258848747688,-1.48804761828562,0.139277028300558,1,8.21455692505403e-06,0.0078125
"868","studyBEECH children","Sporocytophaga","Genus","`Sporocytophaga`~study",4.75446583866365e-16,0.17337212110262,2.74234739035664e-15,0.999999999999998,1,5.06875237455066e-06,0.0078125
"869","studyBEED","Sporocytophaga","Genus","`Sporocytophaga`~study",-2.75578234489439e-16,0.229279236211329,-1.20193280055868e-15,0.999999999999999,1,5.06875237455066e-06,0.0078125
"870","studySEEM","Sporocytophaga","Genus","`Sporocytophaga`~study",0.293320284842803,0.197117539276538,1.48804761828576,0.13927702830052,1,5.06875237455066e-06,0.0078125
"871","studyBEECH children","Fretibacterium","Genus","`Fretibacterium`~study",-1.44347684755211,0.35809692119445,-4.03096693134731,9.62940324131681e-05,0.00588954837906533,3.11159830060725e-05,0.0390625
"872","studyBEED","Fretibacterium","Genus","`Fretibacterium`~study",-1.44347684755211,0.473572037181769,-3.04806182422055,0.00281561781663112,0.113073204165708,3.11159830060725e-05,0.0390625
"873","studySEEM","Fretibacterium","Genus","`Fretibacterium`~study",-1.4434768475521,0.407142644846419,-3.54538357949854,0.000553889300123412,0.027544891788223,3.11159830060725e-05,0.0390625
"874","studyBEECH children","Gloeocapsa PCC-7428","Genus","`Gloeocapsa PCC-7428`~study",5.04881108614096e-16,0.145065225978413,3.48037308878716e-15,0.999999999999997,1,1.93560954262017e-06,0.0078125
"875","studyBEED","Gloeocapsa PCC-7428","Genus","`Gloeocapsa PCC-7428`~study",-3.21507940237679e-16,0.191844248092618,-1.67588000909187e-15,0.999999999999999,1,1.93560954262017e-06,0.0078125
"876","studySEEM","Gloeocapsa PCC-7428","Genus","`Gloeocapsa PCC-7428`~study",0.245429156280482,0.164933670982396,1.48804761828577,0.139277028300519,1,1.93560954262017e-06,0.0078125
"877","studyBEECH children","Romboutsia","Genus","`Romboutsia`~study",1.22157223360902e-15,0.148094905611286,8.24857700922786e-15,0.999999999999993,1,8.83801235702936e-07,0.03125
"878","studyBEED","Romboutsia","Genus","`Romboutsia`~study",6.43015880475357e-16,0.195850905147814,3.28319075160799e-15,0.999999999999997,1,8.83801235702936e-07,0.03125
"879","studySEEM","Romboutsia","Genus","`Romboutsia`~study",0.489810355336836,0.168378302046664,2.90898737772691,0.00429852125071011,0.157368359712034,8.83801235702936e-07,0.03125
"880","studyBEECH children","Tahibacter","Genus","`Tahibacter`~study",2.39071548303987e-16,0.283908629311895,8.4207214441992e-16,0.999999999999999,1,1.87355110596877e-05,0.03125
"881","studyBEED","Tahibacter","Genus","`Tahibacter`~study",1.79976323463687,0.375460329310426,4.79348440870526,4.60215325847574e-06,0.000394976502938862,1.87355110596877e-05,0.03125
"882","studySEEM","Tahibacter","Genus","`Tahibacter`~study",1.25195076056196e-14,0.322793365123626,3.87848975793688e-14,0.999999999999969,1,1.87355110596877e-05,0.03125
"883","studyBEECH children","Rathayibacter","Genus","`Rathayibacter`~study",6.76470549280761e-16,0.142583871413158,4.74436934960607e-15,0.999999999999996,1,1.77897146571221e-06,0.0078125
"884","studyBEED","Rathayibacter","Genus","`Rathayibacter`~study",-9.18594114964796e-17,0.188562733879878,-4.87155704663243e-16,1,1,1.77897146571221e-06,0.0078125
"885","studySEEM","Rathayibacter","Genus","`Rathayibacter`~study",0.241231067088015,0.162112464765013,1.48804761828578,0.139277028300516,1,1.77897146571221e-06,0.0078125
"886","studyBEECH children","Fenollaria","Genus","`Fenollaria`~study",1.11694830957236e-14,0.155935170054167,7.16290179556263e-14,0.999999999999943,1,2.80132290711867e-06,0.0078125
"887","studyBEED","Fenollaria","Genus","`Fenollaria`~study",4.36332204608278e-15,0.206219410947513,2.11586388790206e-14,0.999999999999983,1,2.80132290711867e-06,0.0078125
"888","studySEEM","Fenollaria","Genus","`Fenollaria`~study",0.263819512655253,0.177292385951442,1.48804761828582,0.139277028300506,1,2.80132290711867e-06,0.0078125
"889","studyBEECH children","NK4A214 group","Genus","`NK4A214 group`~study",-0.816635356543344,0.277381302122266,-2.94408941877193,0.00386831645502684,0.143440558220873,2.06376251141964e-05,0.0234375
"890","studyBEED","NK4A214 group","Genus","`NK4A214 group`~study",-0.816635356543341,0.366828142180098,-2.22620694173024,0.0278064357510756,0.775031062774536,2.06376251141964e-05,0.0234375
"891","studySEEM","NK4A214 group","Genus","`NK4A214 group`~study",-0.816635356543329,0.315372041178982,-2.58943485760637,0.0107631839873991,0.354625621688587,2.06376251141964e-05,0.0234375
"892","studyBEECH children","Cloacibacterium","Genus","`Cloacibacterium`~study",-1.26062326908273,0.323227820487708,-3.90010756865116,0.000156643628246199,0.00886720507951574,4.19932962969499e-05,0.0390625
"893","studyBEED","Cloacibacterium","Genus","`Cloacibacterium`~study",-1.26062326908272,0.427458736343248,-2.94911101798244,0.00381011661804226,0.142774877675419,4.19932962969499e-05,0.0390625
"894","studySEEM","Cloacibacterium","Genus","`Cloacibacterium`~study",-1.26062326908271,0.367497797195103,-3.43028796010293,0.000819447002265701,0.0375580255556354,4.19932962969499e-05,0.0390625
"895","studyBEECH children","GCA-900066575","Genus","`GCA-900066575`~study",1.15090897231004e-14,0.218131011004455,5.27622811176782e-14,0.999999999999958,1,6.03618930816781e-06,0.0234375
"896","studyBEED","GCA-900066575","Genus","`GCA-900066575`~study",2.08214666058687e-15,0.288471475569614,7.21785977790516e-15,0.999999999999994,1,6.03618930816781e-06,0.0234375
"897","studySEEM","GCA-900066575","Genus","`GCA-900066575`~study",0.636198058738922,0.248006702898047,2.56524542000164,0.0115015689514724,0.372042931446195,6.03618930816781e-06,0.0234375
"898","studyBEECH children","Proteus","Genus","`Proteus`~study",4.36765195397259e-15,0.149338576264874,2.9246642516706e-14,0.999999999999977,1,1.74529144621442e-06,0.015625
"899","studyBEED","Proteus","Genus","`Proteus`~study",3.18445959854463e-15,0.197495620894149,1.61242035855133e-14,0.999999999999987,1,1.74529144621442e-06,0.015625
"900","studySEEM","Proteus","Genus","`Proteus`~study",0.332562957273195,0.169792308504834,1.95864559591477,0.0523990954654279,1,1.74529144621442e-06,0.015625
"901","studyBEECH children","Akkermansia","Genus","`Akkermansia`~study",-0.203216761583015,0.186271730354469,-1.09096941976273,0.277401697013862,1,2.45283956849649e-06,0.0234375
"902","studyBEED","Akkermansia","Genus","`Akkermansia`~study",-0.203216761583016,0.246338568114744,-0.824949024987263,0.410984690759944,1,2.45283956849649e-06,0.0234375
"903","studySEEM","Akkermansia","Genus","`Akkermansia`~study",0.0929065074869918,0.211783906724672,0.438685398356422,0.661652892465279,1,2.45283956849649e-06,0.0234375
"904","studyBEECH children","[Eubacterium] saphenum group","Genus","`[Eubacterium] saphenum group`~study",-1.66857935249905,0.336372288592715,-4.96051371972378,2.26301613872902e-06,0.000209421699206032,1.66366737974888e-05,0.0546875
"905","studyBEED","[Eubacterium] saphenum group","Genus","`[Eubacterium] saphenum group`~study",-1.66857935249904,0.444841886461924,-3.7509492772144,0.000269121536002435,0.0143863119420118,1.66366737974888e-05,0.0546875
"906","studySEEM","[Eubacterium] saphenum group","Genus","`[Eubacterium] saphenum group`~study",-1.66857935249903,0.382442559890971,-4.36295414656444,2.67185321213991e-05,0.001870685910406,1.66366737974888e-05,0.0546875
"907","studyBEECH children","Family XIII UCG-001","Genus","`Family XIII UCG-001`~study",-2.21477670441884,0.355084843722468,-6.23731692178304,6.41657013295134e-09,8.32762118487636e-07,1.76411489188612e-05,0.0859375
"908","studyBEED","Family XIII UCG-001","Genus","`Family XIII UCG-001`~study",-2.21477670441883,0.469588658436713,-4.71641864561198,6.35336534235917e-06,0.000520106576874729,1.76411489188612e-05,0.0859375
"909","studySEEM","Family XIII UCG-001","Genus","`Family XIII UCG-001`~study",-2.12847365844014,0.403718026772813,-5.2721788904361,5.79157142112421e-07,5.92645437545369e-05,1.76411489188612e-05,0.0859375
"910","studyBEECH children","Slackia","Genus","`Slackia`~study",-0.367692133794249,0.205359362642663,-1.79048147141971,0.0758165675011899,1,2.25837754525234e-06,0.03125
"911","studyBEED","Slackia","Genus","`Slackia`~study",-0.367692133794248,0.271581367962186,-1.35389307651416,0.178232943767726,1,2.25837754525234e-06,0.03125
"912","studySEEM","Slackia","Genus","`Slackia`~study",-0.0452476240899708,0.23348582213838,-0.193791741509486,0.84665605330014,1,2.25837754525234e-06,0.03125
"913","studyBEECH children","Chitinophaga","Genus","`Chitinophaga`~study",-0.352443297376558,0.208317819094323,-1.69185381696502,0.0931854012877592,1,1.66355544829936e-05,0.0078125
"914","studyBEED","Chitinophaga","Genus","`Chitinophaga`~study",-0.352443297376557,0.27549383457612,-1.27931464571188,0.203174987766057,1,1.66355544829936e-05,0.0078125
"915","studySEEM","Chitinophaga","Genus","`Chitinophaga`~study",-0.352443297376542,0.236849475141522,-1.48804761828562,0.139277028300557,1,1.66355544829936e-05,0.0078125
"916","studyBEECH children","Pseudonocardia","Genus","`Pseudonocardia`~study",-0.22679308393605,0.168803565099469,-1.34353254803836,0.181553098613777,1,1.78741755158367e-06,0.015625
"917","studyBEED","Pseudonocardia","Genus","`Pseudonocardia`~study",-0.226793083936049,0.223237463033905,-1.01592752781644,0.311642060861996,1,1.78741755158367e-06,0.015625
"918","studySEEM","Pseudonocardia","Genus","`Pseudonocardia`~study",-0.0532215102603127,0.191923264028241,-0.277306195941318,0.782006772709169,1,1.78741755158367e-06,0.015625
"919","studyBEECH children","Limnohabitans","Genus","`Limnohabitans`~study",7.26555242015133e-16,0.149904441267531,4.84678930038149e-15,0.999999999999996,1,2.28187230182514e-06,0.0078125
"920","studyBEED","Limnohabitans","Genus","`Limnohabitans`~study",4.3480121441667e-15,0.198243959754993,2.19326336577435e-14,0.999999999999982,1,2.28187230182514e-06,0.0078125
"921","studySEEM","Limnohabitans","Genus","`Limnohabitans`~study",0.253616401138501,0.170435675593943,1.48804761828582,0.139277028300506,1,2.28187230182514e-06,0.0078125
"922","studyBEECH children","Family XIII AD3011 group","Genus","`Family XIII AD3011 group`~study",-0.677565030001403,0.262411155406488,-2.58207403169206,0.0109832275836758,0.360758722846079,8.284999586204e-06,0.0390625
"923","studyBEED","Family XIII AD3011 group","Genus","`Family XIII AD3011 group`~study",-0.677565030001403,0.347030588899122,-1.95246485951232,0.0531363967706945,1,8.284999586204e-06,0.0390625
"924","studySEEM","Family XIII AD3011 group","Genus","`Family XIII AD3011 group`~study",-0.380861052329526,0.298351551007577,-1.27655127329924,0.204146284248297,1,8.284999586204e-06,0.0390625
"925","studyBEECH children","Lachnospiraceae UCG-006","Genus","`Lachnospiraceae UCG-006`~study",7.59252335285695e-15,0.139430929501973,5.44536522848722e-14,0.999999999999957,1,1.30342663803711e-06,0.015625
"926","studyBEED","Lachnospiraceae UCG-006","Genus","`Lachnospiraceae UCG-006`~study",5.63404390511741e-15,0.184393066296545,3.05545323274609e-14,0.999999999999976,1,1.30342663803711e-06,0.015625
"927","studySEEM","Lachnospiraceae UCG-006","Genus","`Lachnospiraceae UCG-006`~study",0.308949778635085,0.158527689155981,1.94886950210381,0.0535693095990676,1,1.30342663803711e-06,0.015625
"928","studyBEECH children","Devosia","Genus","`Devosia`~study",3.4607460108954e-16,0.0786300021537939,4.40130473877702e-15,0.999999999999996,1,2.02111880513612e-07,0.0078125
"929","studyBEED","Devosia","Genus","`Devosia`~study",7.65495095803997e-17,0.103985731514734,7.36153974832142e-16,0.999999999999999,1,2.02111880513612e-07,0.0078125
"930","studySEEM","Devosia","Genus","`Devosia`~study",0.133030469271879,0.0893993361752237,1.48804761828587,0.139277028300492,1,2.02111880513612e-07,0.0078125
"931","studyBEECH children","Chelatococcus","Genus","`Chelatococcus`~study",8.89253504368896e-16,0.128128791050777,6.94030980138172e-15,0.999999999999994,1,1.08810876058125e-06,0.0078125
